formado01,Donald,Forman,G,70,175,NYU,1/17/26
fortsda01,Daniel,Fortson,F,79,260,Cincinnati,3/27/76
fostegr01,Gregory,Foster,F-C,83,240,UTEP,10/3/68
fosteje01,Jeffrey,Foster,F-C,83,230,Southwest Texas State,1/16/77
fosteji01,James,Foster,G,73,175,Connecticut,12/16/51
fostero01,Roderick,Foster,G,73,160,UCLA,10/10/60
foustla01,Lawrence,Foust,C-F,81,215,LaSalle,6/24/28
fowleca01,Calvin,Fowler,G,72,175,St. Francis (PA),2/11/40
foxji01,James,Fox,C-F,81,220,South Carolina,4/7/43
foxri01,Ulrich,Fox,G-F,78,230,North Carolina,7/24/69
frankna01,Nathan,Frankel,F-G,72,195,Brooklyn,11/3/13
frankwi01,William,Franklin,F,79,220,Purdue,10/19/49
franzro01,Ronald,Franz,F,79,205,Kansas,10/20/45
fraziwa01,Walter,Frazier,G,76,200,Southern Illinois,3/29/45
fraziwi01,Wilbert,Frazier,C-F,79,210,Grambling,8/24/42
fredeji01,James,Fredette,G,74,195,BYU,2/25/89
freemdo01,Donald,Freeman,G,75,185,Illinois,7/18/44
freemro01,Rodney,Freeman,F,79,225,Vanderbilt,11/5/50
freijma01,Matthew,Freije,F,82,249,Vanderbilt,10/2/81
frienla01,Lawrence,Friend,G-F,76,185,California,4/14/35
frinkpa01,Patrick,Frink,G,76,195,Colorado,2/18/45
fritsji01,James,Fritsche,F-C,80,210,Hamline,12/10/31
fuetshe01,Herman,Fuetsch,G,72,170,none,7/6/18
fulksjo01,Joseph,Fulks,F-C,77,190,Murray State,10/26/21
fulleto01,Anthony,Fuller,G,76,180,Pepperdine,9/4/58
gaborbi01,William,Gabor,G-F,71,170,Syracuse,5/13/22
gadzuda01,Daniel,Gadzuric,C,83,240,UCLA,8/2/78
gainebi01,William,Gaines,G,76,185,East Texas State,3/10/46
gainere01,Clifton,Gaines,G,78,205,Louisville,1/7/81
galemi01,Michael,Gale,G,76,185,Elizabeth City State,7/18/50
gambeda01,David,Gambee,F,78,215,Oregon State,4/16/37
ganttbo01,Robert,Gantt,F-C,76,205,Duke,6/22/22
gardnch01,Charles,Gardner,F,80,205,Colorado,9/30/44
gardnke01,Kenneth,Gardner,F,77,205,Utah,9/27/49
gardnve01,Vernon,Gardner,F-C,77,200,Utah,5/14/25
garmadi01,Richard,Garmaker,G-F,75,200,Minnesota,10/29/32
garnebi01,William,Garner,C,82,220,Portland,6/17/40
garnebi02,William,Garnett,F,81,221,Wyoming,4/22/60
garredi01,Eldo,Garrett,G,75,185,Southern Illinois,1/31/47
garripa01,Patrick,Garrity,F,81,238,Notre Dame,8/23/76
garrito01,Thomas,Garrick,G,74,185,Rhode Island,7/7/66
garviji01,James,Garvin,F,79,200,Boston University,2/5/50
gatesfr01,Ben,Gates,G-F,72,160,Sam Houston State,4/12/20
gattike01,Kenneth,Gattison,F-C,80,225,Old Dominion,5/23/64
gaydaed01,Edward,Gayda,G-F,76,210,Washington State,5/11/27
gearyre01,Reginald,Geary,G,74,187,Arizona,8/31/73
geigema01,Matthew,Geiger,C,84,243,Georgia Tech,9/10/69
georgja01,John,George,G,74,190,LaSalle,11/13/28
gerargu01,Daniel,Gerard,F-G,80,200,Virginia,7/27/53
getchgo01,Charles,Getchell,C,76,205,Temple,8/14/20
gibsoho01,Ward,Gibson,F-C,77,198,Creighton,12/5/21
gibsome01,Melvin,Gibson,G,75,180,Western Carolina,12/30/40
gibsomi01,Michael,Gibson,F,82,205,SC-Spartanburg,10/27/60
gillebe01,Benjamin,Gillery,C,84,235,Georgetown,9/19/65
gilliar01,Armen,Gilliam,F-C,81,230,UNLV,5/28/64
gilmuch01,Charles,Gilmur,F-C,76,225,Washington,8/13/22
glickno01,Norman,Glick,F,78.5,190,Loyola (CA),11/10/27
glovedi01,Micaiah,Glover,G,77,220,Georgia Tech,10/22/78
gminsmi01,Michael,Gminski,C,83,250,Duke,8/3/59
godfrda01,Daniel,Godfread,C,82,250,Evansville,6/14/67
golato01,Thomas,Gola,G-F,78,205,LaSalle,1/13/33
goldfbe01,Benjamin,Goldfaden,F,73,185,George Washington,9/6/13
goodedr01,Andrew,Gooden,F,82,230,Kansas,9/24/81
goodrst01,Steven,Goodrich,F,82,220,Princeton,3/18/76
goodwpo01,Wilfred,Goodwin,F-C,74,203,none,12/22/20
gordobe01,Benjamin,Gordon,G,75,200,Connecticut,4/4/83
grabojo01,Joseph,Graboski,F-C,79,195,none,1/15/30
grahaca01,Calvin,Graham,G,74,195,Gannon,6/7/44
grahagr01,Gregory,Graham,G,76,174,Indiana,11/26/70
grahama01,Robert,Graham,G,73,185,NYU,2/23/45
grandji01,James,Grandholm,F-C,84,235,South Florida,10/4/60
grantbu01,Harry,Grant,F,75,195,Minnesota,5/20/27
grantgr01,Gregory,Grant,G,67,140,Trenton State,8/29/66
grantjo01,Joshua,Grant,F,81,223,Utah,8/7/67
gratedo01,Donald,Grate,F-G,74,180,Ohio State,8/27/23
gravebu01,Earl,Graves,G,75,200,Yale,1/5/62
grayed01,Edward,Gray,G,75,210,California,9/27/75
grayeje01,Jeffrey,Grayer,F-G,76,200,Iowa State,12/17/65
greacbo01,Robert,Greacen,F,79,206,Rutgers,9/15/47
greenje01,Gerald,Greenspan,F,77,195,Maryland,11/22/41
greenjo01,John,Green,F-C,77,200,Michigan State,12/8/33
greenke01,Kenneth,Green,F,80,215,Pan American,9/19/59
greenke02,Kenneth,Green,F,78,210,Wake Forest,10/11/64
greenmi01,Michael,Green,C-F,82,200,Louisiana Tech,8/6/51
greensi01,Sihugo,Green,G-F,74,185,Duquesne,8/20/33
greenst01,Steven,Green,F,79,220,Indiana,10/4/53
greerha01,Harold,Greer,G-F,74,175,Marshall,6/26/36
grekino01,Norman,Grekin,F,77,180,LaSalle,6/22/30
grigsch01,Charles,Grigsby,G,77,190,Dayton,8/15/28
grimmde01,William,Grimm,F,81,228,Missouri,8/3/74
grimswo01,George,Grimshaw,G,73,185,Brown,9/24/19
groatdi01,Richard,Groat,G,71.5,180,Duke,11/4/30
grossbo01,Robert,Gross,F-G,78,200,Long Beach State,8/3/53
grossmi01,Michael,Grosso,C,81,230,Louisville,9/7/47
grubadi01,Richard,Grubar,G,76,184,North Carolina,7/26/47
grunfer01,Ernest,Grunfeld,G-F,78,210,Tennessee,4/24/55
guarige01,Eugene,Guarilia,F,77,220,George Washington,9/13/37
gudmupe01,Karl,Gudmundsson,C,86,250,Washington,10/30/58
gueriri01,Richard,Guerin,G,76,195,Iona,5/29/32
guglito01,Thomas,Gugliotta,F,82,240,North Carolina State,12/19/69
gunthda01,David,Gunther,F,79,190,Iowa,7/22/37
guokaal01,Albert,Guokas,F-G,77,200,St. Joseph's (PA),8/7/25
guokama01,Matthew,Guokas,F,75,195,St. Joseph's (PA),11/11/15
guokama02,Matthew,Guokas,G-F,77,175,St. Joseph's (PA),2/25/44
guytoaj01,Arthur,Guyton,G,73,175,Indiana,2/13/78
hackeru01,Rudolph,Hackett,F,81,210,Syracuse,5/10/53
hadnoji01,James,Hadnot,C-F,82,235,Providence,1/15/40
hagancl01,Clifford,Hagan,F-G,76,210,Kentucky,12/9/31
haganto01,Thomas,Hagan,G,75,185,Vanderbilt,1/29/47
hairsal01,Alan,Hairston,G,73,170,Bowling Green,12/11/45
hairsha01,Harold,Hairston,F,79,225,NYU,5/31/42
halbech01,Charles,Halbert,C,81,225,West Texas State,2/27/19
halbrsw01,Harvey,Halbrook,C,87,230,Oregon State,1/30/33
halebr01,William,Hale,G-F,73,170,Santa Clara,8/30/18
hallije01,Jeffrey,Halliburton,G,77,190,Drake,7/3/49
hallmi01,Michael,Hall,F,80,230,George Washington,6/5/84
hamerst01,Stevie,Hamer,C,84,245,Tennessee,11/13/73
hamiljo01,James,Hamilton,G,70,160,North Texas State,7/5/48
hamilta01,Tephen,Hamilton,F,80,220,Mississippi State,5/26/78
hamoojo01,Joseph,Hamood,G,72,180,Houston,9/7/43
handlbe01,Benjamin,Handlogten,C,82,240,Western Michigan,11/12/73
hannual01,Alexander,Hannum,F-C,78.5,210,USC,7/19/23
hanrado01,Donald,Hanrahan,F,79,200,Loyola (IL),2/6/29
hansebo01,Robert,Hansen,G,78,190,Iowa,1/18/61
hansore01,Reginald,Hanson,F,80,195,Kentucky,10/6/68
hanzlbi01,William,Hanzlik,G-F,79,185,Notre Dame,12/6/57
haranlu01,Lucas,Harangody,F,80,246,Notre Dame,1/2/88
hardati01,Timothy,Hardaway,G,72,175,UTEP,9/1/66
hardire01,Reginald,Harding,C,84,249,none,5/4/42
hardnch01,Charles,Hardnett,F-C,80,220,Grambling,9/13/38
harknje01,Jerald,Harkness,G,74,175,Loyola (IL),5/7/40
harlisk01,Jules,Harlicka,G,73,178,South Carolina,10/14/46
harpemi01,Michael,Harper,C-F,82,195,North Park,12/9/57
harpero01,Ronald,Harper,G-F,78,185,Miami (OH),1/20/64
harprma01,Matthew,Harpring,F,79,231,Georgia Tech,5/31/76
harrial01,Albert,Harrington,F,81,230,none,2/17/80
harriar01,Arthur,Harris,G,76,185,Stanford,1/13/47
harribe01,C.,Harris,F,82,200,Virginia Commonwealth,11/26/50
harribo01,Robert,Harris,F-C,79,185,Oklahoma A&M,3/16/27
harribo02,Robert,Harrison,G,73,190,Michigan,8/12/27
harrich01,Christopher,Harris,G,75,190,Dayton,8/11/33
harriju01,Lorinza,Harrington,G,76,180,Wingate,10/2/80
harrima01,Corperryale,Harris,G,77,185,Michigan,9/21/89
harrist01,Steven,Harris,G,77,195,Tulsa,10/15/63
hassebi01,William,Hassett,G,70.5,180,Notre Dame,10/21/21
hassejo01,Joseph,Hassett,G,77,180,Providence,9/11/55
hattove01,Walter,Hatton,G,75,193,Kentucky,1/13/36
hawesst01,Steven,Hawes,C-F,81,220,Washington,5/26/50
hawkico01,Cornelius,Hawkins,F-C,80,201,Iowa  (dnp),7/17/42
hawkima01,James,Hawkins,F,75,205,Tennessee,8/3/24
hawkimi01,Steven,Hawkins,G,72,178,Xavier (OH),10/28/72
hawkito01,Thomas,Hawkins,F,77,210,Notre Dame,12/22/36
hayesch01,Charles,Hayes,F,78,242,Kentucky,6/11/83
hayesst01,Steven,Hayes,C,84,205,Idaho State,8/2/55
heddehe01,Herman,Hedderick,G,77,170,Canisius,1/1/30
heinsto01,Thomas,Heinsohn,F-C,79,218,Holy Cross,8/26/34
hemridi01,Ned,Hemric,F,77,220,Wake Forest,8/29/33
hendeda01,David,Henderson,G,77,195,Duke,7/21/64
hendege01,Jerome,Henderson,G,74,175,Virginia Commonwealth,1/16/56
hendejr01,Milton,Henderson,F,80,226,UCLA,10/30/76
hendeto01,Thomas,Henderson,G,75,190,Hawaii,1/26/52
hennela01,Lawrence,Hennessy,G,75,185,Villanova,5/20/29
henrido01,Donald,Henriksen,F-C,79,225,California,10/10/29
henryal01,Albert,Henry,C,81,190,Wisconsin,2/9/49
henrybi01,William,Henry,C,81,215,Rice,12/27/24
henrysk01,Herman,Henry,G-F,79,190,Oklahoma,12/8/67
hensost01,Steven,Henson,G,71,177,Kansas State,2/2/68
hentzch01,Charles,Hentz,F,77,210,Arkansas AM&N,9/13/47
hermabi01,William,Herman,G,75,170,Mount Union,5/17/24
hermskl01,Clarence,Hermsen,C-F,80.5,225,Minnesota,3/12/23
hertzso01,Sidney,Hertzberg,G,70,175,CCNY,7/29/22
hewitbi01,William,Hewitt,F,79,210,USC,8/8/44
hewsoja01,John,Hewson,F-C,78,195,Temple,9/7/24
heymaar01,Arthur,Heyman,F-G,77,205,Duke,6/24/41
hickena01,Matthew,Hickey,G-F,71,180,none,1902-01-30
hicksph01,Phillip,Hicks,F,79,205,Tulane,1/31/53
higgibi01,William,Higgins,G,74,180,Ashland,12/15/52
higgico01,Courdon,Higgins,G,77,180,Colorado,6/14/89
higgiea01,Earle,Higgins,F,80,195,Eastern Michigan,12/30/46
higgimi01,Michael,Higgins,F,81,215,Northern Colorado,2/17/67
higgiro01,Roderick,Higgins,F-C-G,79,200,Fresno State,1/31/60
higgske01,Kenneth,Higgs,G,72,180,Louisiana State,1/31/55
hillhar01,Arthur,Hillhouse,C,79,220,LIU,6/12/16
hirscme01,Melvin,Hirsch,G,66,165,Brooklyn,7/31/21
hitchle01,Lewis,Hitch,F-C,80,200,Kansas State,7/16/29
hoefech01,Adolph,Hoefer,G,69,158,Queens,7/12/17
hogsebo01,Robert,Hogsett,F,79,230,Tennessee,1/29/41
hoguedu01,Paul,Hogue,C,81,240,Cincinnati,4/28/40
hoibefr01,Fredrick,Hoiberg,G,76,203,Iowa State,10/15/72
hollabr01,John,Holland,G,75,180,UCLA,12/6/56
hollajo01,Joseph,Holland,F,76,185,Kentucky,9/26/25
holmade01,Dennis,Holman,G,75,175,Southern Methodist,10/8/45
holstji01,James,Holstein,F-G,74,180,Cincinnati,9/24/30
holtaw01,Alvin,Holt,F,79,210,Jackson State,8/26/46
holubdi01,Richard,Holub,C,78,205,LIU,10/29/21
holupjo01,Joseph,Holup,F,78,215,George Washington,2/26/34
holzmre01,William,Holzman,G,70,175,CCNY,8/10/20
hoopebo01,Bobby,Hooper,G,72,180,Dayton,12/22/46
hooveto01,Thomas,Hoover,C,81,230,Villanova,1/23/41
hopkibo01,Robert,Hopkins,C-F,80,205,Grambling,11/3/34
hoppeda01,David,Hoppen,C-F,83,235,Nebraska,3/13/64
horanjo01,John,Horan,F,80,190,Dayton,11/24/32
horfoti01,Alfredo,Horford,C,85,245,Miami (FL),1/19/66
hornaje01,Jeffrey,Hornacek,G,75,190,Iowa State,5/3/63
hornro01,Ronnie,Horn,F,79,220,Indiana,5/24/38
hortoed01,Edward,Horton,F,80,230,Iowa,12/17/67
hoskebi01,Wilmer,Hosket,F-C,79.5,225,Ohio State,12/20/46
houbrbo01,Robert,Houbregs,C-F,79,210,Washington,3/12/32
houseed01,Edward,House,G,72,176,Arizona State,5/14/78
howargr01,Gregory,Howard,F-C,81,215,New Mexico,1/8/48
howarjo01,Joshua,Howard,F,78,203,Wake Forest,4/28/80
howarmo01,Maurice,Howard,G,74,170,Maryland,8/25/54
howarot01,Willie,Howard,F,79,220,Austin Peay,11/5/56
hubbabo01,Robert,Hubbard,C-F,78,215,Springfield,12/27/22
hubbaph01,Philip,Hubbard,F-C,80,215,Michigan,12/13/56
hudsolo01,Louis,Hudson,F-G,76.5,205,Minnesota,7/11/44
humphja01,John,Humphries,G,75,185,Colorado,10/17/62
hundlro01,Rodney,Hundley,G,76,185,West Virginia,10/26/34
huntele01,Leslie,Hunter,F-C,79,210,Loyola (IL),8/16/42
hurlebo01,Robert,Hurley,G,72,165,Duke,6/28/71
hustoge01,Geoffrey,Huston,G,74,172,Texas Tech,11/8/57
hutchme01,Melvin,Hutchins,F-C,78,200,Brigham Young,11/22/28
huttojo01,Joseph,Hutton,G,73,170,Hamline,10/6/28
hydergr01,Gregory,Hyder,F,78,215,Eastern New Mexico,6/21/48
iavarma01,Marcus,Iavaroni,F,80,210,Virginia,9/15/56
ingelto01,Thomas,Ingelsby,G,75,180,Villanova,2/12/51
ingramc01,Joel,Ingram,F,80,210,Jackson State,8/31/31
inniger01,Ervin,Inniger,G,76,190,Indiana,1/16/45
isselda01,Daniel,Issel,C-F,80.5,235,Kentucky,10/25/48
iuzzomi01,Michael,Iuzzolino,G,70,172,St. Francis (PA),1/22/68
jacksal01,Alvin,Jackson,G,73,185,Wilberforce,7/29/43
jacksgr01,Gregory,Jackson,G,72,180,Guilford,8/2/52
jacksji01,James,Jackson,G,78,220,Ohio State,10/14/70
jackslu01,Lucious,Jackson,F-C,81,240,Pan American,10/31/41
jacksme01,Mervin,Jackson,G,75,175,Utah,8/15/46
jacksmi01,Michael,Jackson,F,79,215,Los Angeles State,7/31/49
jacksph01,Philip,Jackson,F-C,80,220,North Dakota,9/17/45
jacksto02,Anthony,Jackson,G,72,170,Florida State,1/17/58
jacobfr01,Winfred,Jacobs,F,75,175,Denver,12/2/22
jacobsa01,Samuel,Jacobson,G-F,76,215,Minnesota,7/22/75
jamerda01,John,Jamerson,G-F,77,190,Ohio University,8/13/67
jamesbi01,Mack,James,G,75,185,Marshall,2/11/50
jamesge01,Harold,James,F,76,180,Marshall,2/15/25
jamesmi01,Michael,James,G,74,188,Duquesne,6/23/75
janotho01,Howard,Janotta,F,75,185,Seton Hall,10/19/24
jarviji01,James,Jarvis,G,73,175,Oregon State,3/3/43
jeannbu01,Harry,Jeannette,G,71,175,Washington & Jefferson,9/15/17
jeffech01,Christopher,Jefferies,F,80,215,Fresno State,2/13/80
jepsele01,Leslie,Jepsen,C,84,237,Iowa,6/24/67
jeterha01,Harold,Jeter,G,75,190,Drake,5/17/45
johnsan01,Andrew,Johnson,F-G,77,215,Portland,11/8/32
johnsar01,Arnitz,Johnson,F-C,77,236,Bemidji State,5/17/20
johnsbu01,Alfonso,Johnson,F,79,190,Alabama,1/3/64
johnsch02,Lynbert,Johnson,F-G,77.5,195,Wichita State,9/7/57
johnscl02,Clayton,Johnson,G,76,175,Missouri,7/18/56
johnsed02,Edward,Johnson,G,74,175,Auburn,2/24/55
johnsed03,Edward,Johnson,F-G,79,215,Illinois,5/1/59
johnsfr01,Franklin,Johnson,G,73,185,Wake Forest,11/23/58
johnsji01,James,Johnstone,C-F,83,245,Wake Forest,9/20/60
johnske01,Kenneth,Johnson,F,80,240,Michigan State,11/7/62
johnske03,Kenyatta,Johnson,C-F,83,235,Ohio State,2/1/78
johnsmi01,Wallace,Johnson,F,82,190,Aurora,8/31/52
johnsne01,Donald,Johnston,C,80,210,Ohio State,2/4/29
johnsra01,David,Johnson,G,71,170,Huntington,12/6/21
johnsre01,Reginald,Johnson,F-C,81,205,Tennessee,6/25/57
johnsri01,Richard,Johnson,C,79,210,Grambling,12/18/46
johnsro01,Ronald,Johnson,F,80,215,Minnesota,7/20/38
johnsst01,Stewart,Johnson,F-C,80,215,Murray State,8/19/44
johnsst03,Clarence,Johnson,C-F,82,235,Oregon State,11/3/57
johnsvi01,Vincent,Johnson,G,74,200,Baylor,9/1/56
jolliho01,Howard,Jolliff,F-C,79,218,Ohio University,7/20/38
jonesbi01,Clarence,Jones,F,79,175,Iowa,3/18/66
jonesbo01,Robert,Jones,F,81,210,North Carolina ,12/18/51
jonesco01,J.,Jones,F,79,203,Notre Dame,7/3/49
jonesdo01,Dontae',Jones,F,80,220,Mississippi State,6/2/75
jonesfr01,Frederick,Jones,G,74,210,Oregon,3/11/79
joneshu01,Willie,Jones,F,80,190,Vanderbilt,9/1/59
jonesja01,Jacob,Jones,G,75,180,Assumption,5/9/49
jonesji01,James,Jones,G-F,76,188,Grambling,1/1/45
jonesjo01,John,Jones,F,79,205,Los Angeles State,3/12/43
jonesla01,Walter,Jones,G-F,74,180,Toledo,9/22/42
jonesni01,Ryan,Jones,G,74,190,Oregon,3/28/45
jonespo01,Ronald,Jones,F,80,243,Murray State,6/17/70
jonesri01,Richard,Jones,F-C,78,220,Memphis State,12/27/46
jonessa01,Samuel,Jones,G-F,76,198,North Carolina College,6/24/33
jonesst01,Stephen,Jones,G-F,77,205,Oregon,10/17/42
joneswa01,Wallace,Jones,F,76,205,Kentucky,7/14/26
joneswi01,William,Jones,G,75,185,Northwestern,6/29/36
joneswi02,Wilbert,Jones,F,80,205,Albany State (GA),2/27/47
jordaed01,Edward,Jordan,G,73,170,Rutgers,1/29/55
jordare01,Reginald,Jordan,G,76,190,New Mexico State,1/26/68
jordoph01,Philip,Jordon,C-F,82,205,Whitworth,9/12/33
jorgejo01,John,Jorgensen,G-F,74,180,DePaul,12/28/21
judkije01,Jeffrey,Judkins,G-F,78,185,Utah,3/23/56
kachawh01,Edwin,Kachan,G,74,175,DePaul,9/15/25
kalafed01,Edward,Kalafat,C-F,78,245,Minnesota,10/13/32
kamanch01,Christopher,Kaman,C,84,255,Central Michigan,4/28/82
kappeto01,Anthony,Kappen,G,70,165,none,4/13/19
kasided01,Edward,Kasid,G,71,185,none,8/13/23
kauffbo01,Robert,Kauffman,F-C,80,240,Guilford,7/13/46
kearnmi01,Michael,Kearns,G,74,178,Princeton,6/18/29
kearnto01,Thomas,Kearns,G,71,185,North Carolina,10/6/36
kellebi01,William,Keller,G,70,177,Purdue,8/30/47
kelleri01,Richard,Kelley,C-F,84,235,Stanford,3/23/53
kellyje01,Gerard,Kelly,F,74,172,John Marshall,6/14/18
kellyto01,Thomas,Kelly,G,72,170,NYU,3/5/24
kelsegr01,Gregory,Kelser,F,79,190,Michigan State,9/17/57
kemptti01,Timothy,Kempton,F-C,82,245,Notre Dame,1/25/64
kenned_01,David,Kennedy,G-F,77,214,St. John's (NY),11/5/89
kennego01,Eugene,Kennedy,F-C,77,205,Texas Christian,8/23/49
kennejo01,Joseph,Kennedy,F,78,210,Duke,1/12/47
kennepi01,William,Kennedy,G,71,180,Temple,5/17/38
kenvibi01,William,Kenville,G-F,74,187,St. Bonaventure,12/1/30
kerrija01,John,Kerris,F-C,78,215,Loyola (IL),1/30/25
kerrst01,Stephen,Kerr,G,75,175,Arizona,9/27/65
kerwito01,Thomas,Kerwin,F,79,210,Centenary,7/7/44
kiffiir01,Irvin,Kiffin,F,81,225,Oklahoma Baptist,8/8/51
kileyja01,John,Kiley,G,73,170,Syracuse,1/5/29
killuea01,Earnest,Killum,G,75,180,Stetson,6/11/48
kimbato01,Thomas,Kimball,F-C,78,220,Connecticut,9/7/42
kimblbo01,Gregory,Kimble,G-F,76,190,Loyola Marymount,4/9/66
kimbrst01,Stanley,Kimbrough,G,71,153,Xavier (OH),4/24/66
kinchch01,Chadwick,Kinch,G,76,190,UNC-Charlotte,5/22/58
kingch01,Christopher,King,F,80,215,Wake Forest,7/24/69
kingda01,Daniel,King,F,78,220,Western Kentucky,1/7/31
kingji01,James,King,G,74,175,Tulsa,2/7/41
kingma01,Maurice,King,G,74,184,Kansas,3/12/35
kingre01,Reginald,King,F,78,225,Alabama,2/14/57
kingri01,Richard,King,C,86,260,Nebraska,4/4/69
kingst01,Ronald,King,F-C,83,230,Oklahoma,1/29/67
kingto01,Thomas,King,G,72,165,Michigan,3/9/24
kinnebo01,Robert,Kinney,C-F,78,215,Rice,9/16/20
kirkwa01,Walton,Kirk,G-F,75,173,Illinois,9/3/24
kissaji01,James,Kissane,F,79,210,Boston College,8/17/46
kistldo01,Douglas,Kistler,F,81,210,Duke,3/21/38
kitegr01,Gregory,Kite,C,83,250,Brigham Young,8/5/61
kleinjo01,Joseph,Kleine,C,83,255,Arkansas,1/4/62
klotzhe01,Louis,Klotz,G,67,150,Villanova,10/21/21
knighbi01,William,Knight,G-F,78,195,Pittsburgh,6/9/52
knighro01,Ronald,Knight,F,79,210,Los Angeles State,8/4/47
knorele01,Leonard,Knorek,C,79,215,Detroit,7/15/21
knostdi01,Richard,Knostman,C,78,215,Kansas State,8/9/31
knowlro01,William,Knowles,F-C,81,215,Davidson,2/27/46
komenmi01,Milan,Komenich,F-C,79,212,Wyoming,6/22/20
kondlto01,Thomas,Kondla,C,80,225,Minnesota,11/30/46
koperbu01,Herbert,Koper,G,78,210,Oklahoma City,8/9/42
kopicjo01,Joseph,Kopicki,F,81,240,Detroit,6/12/60
kornefr01,Francis,Kornet,F,81,225,Vanderbilt,1/27/67
koskito01,Anthony,Koski,F,80,215,Providence,6/26/46
kosmale01,Leonard,Kosmalski,C,83,245,Tennessee,11/29/51
kostean01,Andrew,Kostecka,F,75,203,Georgetown,2/10/21
kozelto01,Thomas,Kozelko,F,80,220,Toledo,7/1/51
kozliro01,Ronald,Kozlicki,F,79,215,Northwestern,12/12/44
kramest01,Steven,Kramer,G-F,77,200,Brigham Young,1/1/45
krausda01,Daniel,Kraus,G,72,195,Georgetown,2/13/23
krauthe01,Herbert,Krautblatt,G,73,190,Rider,11/19/26
krebsji01,James,Krebs,C-F,80,230,Southern Methodist,9/8/35
kroppto01,Thomas,Kropp,G,75,205,Kearney State,2/12/53
kuberst01,Stephen,Kuberski,F-C,80,215,Bradley,11/6/47
kukara01,Raphael,Kuka,F,75,200,Notre Dame,2/17/22
kupchmi01,Mitchell,Kupchak,F-C,81,230,North Carolina,5/24/54
kupeccj01,Charles,Kupec,F-C,78,220,Michigan,1/16/53
laceysa01,Samuel,Lacey,C,82,230,New Mexico State,3/28/48
lackebo01,Robert,Lackey,G-F,77,200,Marquette,4/4/49
lagarto01,Thomas,LaGarde,C-F,82,220,North Carolina  ,2/10/55
laimbbi01,William,Laimbeer,C,83,245,Notre Dame,5/19/57
lalicpe01,Peter,Lalich,F,74,190,Ohio University,6/23/20
lamarbo01,Dwight,Lamar,G,73,170,Southwestern Louisiana,4/7/51
lampje01,Jeffrey,Lamp,F-G,77,193,Virginia,3/9/59
lamplji01,Jimmy,Lampley,C,82,230,Arkansas-Little Rock,7/2/60
langhda01,Daniel,Langhi,F,83,220,Vanderbilt,11/28/77
laniebo01,Robert,Lanier,C,82,250,St. Bonaventure,9/10/48
lantzst01,Stuart,Lantz,G,75,175,Nebraska,7/13/46
larusru01,Rudolph,LaRusso,F-C,79,220,Dartmouth,11/11/37
lattida01,David,Lattin,F-C,78,225,Texas Western,12/23/43
laureri01,Richard,Laurel,G,78,190,Hofstra,7/11/54
lautewa01,Walter,Lautenbach,G-F,74,185,Wisconsin,11/17/22
lavelto01,Anthony,Lavelli,F,75,185,Yale,7/11/26
lavoybo01,Robert,Lavoy,F-C,79,185,Western Kentucky,6/29/26
laytomo01,Dennis,Layton,G,73,180,USC,12/24/48
leaksma01,Emanuel,Leaks,C-F,80,225,Niagara,11/27/45
learha01,Harold,Lear,G,71.5,163,Temple,1/31/35
leboje01,Jeffrey,Lebo,G,74,180,North Carolina  ,10/5/66
leebu01,Alfred,Lee,G,72,185,Marquette,12/5/56
leedeed01,Edward,Leede,F-G,75,185,Dartmouth,7/17/27
leedo01,Douglas,Lee,G-F,77,200,Purdue,10/24/64
leegr01,Gregory,Lee,G,75,190,UCLA,12/12/51
leero01,Ronald,Lee,G,75.5,193,Oregon,11/2/52
leeru01,Russell,Lee,G-F,77,185,Marshall,1/27/50
lefkoha01,Henry,Lefkowitz,F,74,190,Western Reserve,8/31/23
legleti01,Timothy,Legler,G,76,200,LaSalle,12/26/66
leonasl01,William,Leonard,G,75,185,Indiana,7/17/32
lesji01,James,Les,G,71,165,Bradley,8/18/63
leverfa01,Lafayette,Lever,G,75,170,Arizona State,8/18/60
levincl01,Clifford,Levingston,F,80,210,Wichita State,1/4/61
lewisbo01,Robert,Lewis,G,75,173,North Carolina  ,3/20/45
lewisfr01,Frederick,Lewis,F-G,74,195,Eastern Kentucky,1/6/21
lewisfr02,Frederick,Lewis,G,72,175,Arizona State,7/1/43
lewismi01,Michael,Lewis,C-F,80,225,Duke,3/18/46
lewisre01,Reginald,Lewis,G-F,79,195,Northeastern,11/21/65
ligonbi01,William,Ligon,G,76,180,Vanderbilt,5/29/52
ligongo01,James,Ligon,F-C,79,210,Tennessee State (DNP),2/22/44
lingest01,Steven,Lingenfelter,F,81,225,South Dakota State,6/10/58
littlge01,Eugene,Littles,G,72,160,High Point,6/29/43
littlsa01,Samuel,Little,G,72,180,Delta State,3/29/46
livinro01,George,Livingstone,C,82,220,St. Mary's (CA),10/9/25
lloydbo01,Robert,Lloyd,G,73.5,184,Rutgers,1/3/46
lloydch01,Charles,Lloyd,C-F,80,220,Yankton,5/22/47
lochmbo01,Robert,Lochmueller,F,77,185,Louisville,6/5/27
lochmri01,Reinhold,Lochmann,F,78,215,Kansas,5/26/44
lockro01,Robert,Lock,F,81,225,Kentucky,5/22/66
longar01,Arthur,Long,F-C,81,240,Cincinnati,10/1/73
longllu01,Lucien,Longley,C,86,260,New Mexico,1/19/69
lopezfe01,Luis,Lopez,G,77,195,St. John's (NY),12/19/74
